"","European.Starling","House.Sparrow","Eastern.Meadowlark","Eastern.Phoebe","American.Goldfinch","Carolina.Wren","Northern.Flicker..Yellow.shafted.","Spotted.Eastern.Towhee..Rufous.sided.Towhee.","American.Crow","Eastern.Bluebird","Purple.Finch","Northern.Bobwhite","Pacific.Winter.Wren","Yellow.rumped.Warbler","Chipping.Sparrow","Herring.Gull","Savannah.Sparrow","Mourning.Dove","Eastern.Towhee","Pine.Warbler","Golden.crowned.Kinglet","Ruby.crowned.Kinglet","Brown.Thrasher","Red.headed.Woodpecker","American.Robin","Cedar.Waxwing","Pine.Siskin","count","Red.winged.Blackbird","Common.Grackle","Rusty.Blackbird","Ring.necked.Duck","American.Coot","Hooded.Merganser","American.Black.Duck","Bufflehead","Yellow.rumped.Warbler..Myrtle.","Great.Blue.Heron..Blue.form.","Pied.billed.Grebe","Fox.Sparrow","Swamp.Sparrow","Hairy.Woodpecker","Brown.Creeper","Hermit.Thrush","Song.Sparrow","Field.Sparrow","Brown.headed.Nuthatch","Red.bellied.Woodpecker","Dark.eyed.Junco..Slate.colored.","Blue.Jay","Yellow.bellied.Sapsucker","White.throated.Sparrow","Tufted.Titmouse","Downy.Woodpecker","White.breasted.Nuthatch","Carolina.Chickadee","Northern.Cardinal","Northern.Mockingbird","Spinus.sp...goldfinch.sp..","Evening.Grosbeak","gull.sp.","Rock.Pigeon..Feral.Pigeon.","blackbird.sp.","House.Finch","American.Pipit","Bonaparte.s.Gull","Brown.headed.Cowbird","Ring.billed.Gull"
"Hooded.Merganser",0.00189118457658421,0.00566556610799508,-0.000996925718643719,-0.00609912250993623,-0.00131806839430493,0.0190211318077081,-0.00113832617613093,-0.00100211460828508,-0.000964462043496125,-0.00107587679133233,-0.000667927533433678,0.00300310750992377,0.00512989385071871,-0.000294666254279843,0.00519057855448644,0.00106641384564819,0.005774855430104,0.00534503598130225,-0.000500525977594173,0.00444029147641364,0.0083063267763141,0.00866474096472453,0.0127861835584006,0.00830790815616391,0.000547279407457351,0.000386096685547446,-0.00107761497090936,-0.00824377382544035,0.000222534503781456,-0.00196834452370634,-0.000478188048086613,-0.000640845891415298,0.00228131930702545,1,0.00895182588333616,0.00898768525695604,0.00750588501134648,0.0112340473263436,0.0294331831814571,0.0252172450049897,0.0125759288656478,0.0101049381875541,0.00974779821165716,0.00718771757324315,0.0102184619401739,0.0102911166743703,0.0142528545725689,0.0170847088404733,0.0156878351272813,0.0154055061109763,0.0156619554828916,0.0172498855247195,0.0197518085461395,0.0392875972740551,0.0208786779620993,0.0239505917026981,0.0239782459952399,0.0199734693770713,0.0633583696942603,-0.000714296955774064,-0.000993568374978305,-0.00104644549291527,-0.000930089307837869,-0.000864012487534362,-0.000439915949908484,-0.000838108037324475,-0.00079335667889921,0.000180220177760829
"American.Black.Duck",0.00467509714158303,0.0113712391231205,0.00812599856795655,0.00973873295990722,0.0125264382408813,0.0372285594117912,0.0152431150622594,0.0114894436014621,0.021406585192311,0.0139728750724346,0.000467720932088375,0.00881166494552854,0.0104347158228187,0.011275677566553,0.00137900958509677,0.00103556170380622,0.00939433896052913,0.0108901284183769,0.0137227565977941,0.0166516189206048,0.0137102969239547,0.0209086983428549,0.0228797021374485,0.0152543623379617,0.00112625510275182,0.00182162068950321,-0.000781573957590809,-0.00838873009841817,0.000675739611022537,-0.00169733460675571,-0.000382765840436265,0.000382811398759107,0.00209559889088025,0.00895182588333616,1,0.0128541672136287,0.0151977852438827,0.0148871291335893,0.0136457668071636,0.0177788488888074,0.0157135325123087,0.0193952331235524,0.0264338373729801,0.019643857907549,0.0197957950520558,0.0216976961205323,0.0284448530810788,0.0322433345347032,0.0292329507568809,0.0357641575095782,0.0297912720175066,0.0322164296120292,0.0460259854500854,0.0534820279902941,0.0492761662167821,0.0442692132110147,0.0441632865538897,0.0370821025961331,0.0382969025952098,-2.14316704809595e-05,-0.000856769720299288,-0.000902366495202869,-0.000713111064958309,0.000739138948626171,-0.000614952435486291,-0.00026892931990727,-0.000725832643628504,-0.000385395743443005
"Bufflehead",0.00760066126647014,0.0174473213043315,0.00811229174344515,0.00974667853806371,0.0124866580832122,0.0530224426231985,0.0151550046693884,-0.000768188346034646,0.0212287729766374,0.0138948707603048,0.00159673271173328,0.0144230917231091,0.0160777638559843,-0.000225881531549367,0.00588006478577394,0.00399205733397538,0.0114040846466456,0.0186485431010879,0.0555459768907024,-0.0036998886002727,0.0283541698850673,0.0332861566605288,0.0345428658443676,0.0246412785398602,0.00412902090408137,0.0033038222753936,-0.000295668346666948,-0.00689228189832547,0.00244006823045081,-0.00150886865792707,0.00114676481149556,0.000235090225202296,0.00539289077183009,0.00898768525695604,0.0128541672136287,1,0.0316090863156264,0.0227563665184577,0.0282785660274109,0.0270966331857414,0.024066014094971,0.029328031258309,0.0281364384696734,0.0359239936576405,0.0300265903307319,0.0328505336106658,0.040890896126988,0.048477021272284,0.0437575672631696,0.0438731205724076,0.0449108948651895,0.0482614936934067,0.0419133691557961,0.0657909430024246,0.058444734857975,0.0660758507269042,0.0658348452298291,0.0741570833388308,0.0755029198632552,-0.000938874025591784,-0.000761637082561935,-0.000802170955070398,-0.000712976101880374,-0.00066232376842407,-0.000135765657211064,0.000254077264068214,-0.000583339526470411,-0.000601555545930851
"Yellow.rumped.Warbler..Myrtle.",0.0089491592498438,0.0220616354442318,0.0194774574730473,0.0179769284947828,0.0228139471322188,0.0791338110961009,0.0275164766892353,0.0208163539544444,0.0383085786367813,0.0252405442113165,0.00175709917998304,0.0124846398564274,0.0139954849551414,-0.000293474940698383,0.00296313708279478,0.00267744587498396,0.0135039036457469,0.0199012661835329,0.0244958083062418,0.0302555810614927,0.0286472556669072,0.0377904701356943,0.0410615565451284,0.0277642005855202,0.00312445999927984,0.00383967365451562,-0.00089643177980644,0.00167509513077446,0.00199299182950569,-0.00196038665432197,-6.42119836422913e-05,0.000358077749174818,0.00297061877193372,0.00750588501134648,0.0151977852438827,0.0316090863156264,1,0.0270064149167833,0.0248373787615459,0.0321697885660241,0.0285534007591386,0.0348553530296855,0.0334453508397891,0.0354845610796781,0.0356708920652707,0.0390352639476055,0.0486163376290306,0.0576573494444792,0.0520748911607114,0.0521750480298494,0.0533967386685648,0.0574288325601795,0.0902419102215053,0.0998812512654135,0.069545130358944,0.0786655253725262,0.0783918722129377,0.0659833933381525,0.0675359383911023,-0.000403471966034349,-0.000989551452505049,-0.00104221479221725,-0.000926329026475434,-0.000860519349803951,-0.000628295332297107,-3.34100577941807e-05,-0.000814322392775182,-0.000781566677709676
"Great.Blue.Heron..Blue.form.",0.00449201539499088,0.0129166038957504,0.0145022547854222,0.0222360082629829,0.022210226020026,0.0610223813331076,0.0267176059048036,0.0202340835718089,0.0370992255100039,0.0245127150449416,0.00197158830861415,0.0122460723763941,0.0136871697046098,-0.00023689935889391,-0.00946446043433398,0.0069650228835476,0.016696134217566,0.0193940747156805,0.0237043088606386,0.0234094312803304,0.0242488406154875,0.0255766114686092,0.0617668085859136,0.0295072455255201,0.00326854029446726,0.00388856497855203,-0.000671436083192272,-0.00660582186492271,0.00193463249579099,-0.00158246677037371,0.000119955028581887,0.00110471267951225,0.00307448876104864,0.0112340473263436,0.0148871291335893,0.0227563665184577,0.0270064149167833,1,0.177831957813162,0.0347546304122903,0.0277790333365003,0.0437148476144966,0.0324189479779043,0.0348633974914836,0.0346166731129143,0.0378633306990944,0.0471053819657622,0.0529437645120715,0.0503606774994001,0.0505286191228239,0.0517354764595928,0.0555499435357384,0.0630563179977147,0.0756902497718192,0.067272240442922,0.0760186321311212,0.0757289451984971,0.0637895854625878,0.0651107879633277,-0.000197306601794629,-0.000798787467621296,-0.000841298461525353,-0.000747752949449157,-0.000694629946253865,-0.000469912278421759,-0.000399181573315533,-0.000657338757176703,-0.000630897631128101
"Pied.billed.Grebe",0.00806210329296866,0.0185337407027079,0.00861078652483933,0.00682476090871039,0.0132571276887346,0.0563610849013656,0.0160968850513468,-0.000831468909960171,0.0225573742961756,0.0147579619716052,0.00167181050759773,0.0112159439576435,0.0247017021085724,-0.000244488831140128,0.00561648635211937,0.008704147219953,0.012110044587773,0.0178311760405377,0.0293183419391067,0.0196583616064912,0.0223154566838133,0.0363873537942435,0.055388018190633,0.0308269378446703,0.00281011760540977,0.00349545298304129,-0.000727181553867738,-0.00765119997942041,0.00210211223688375,-0.0016331637739047,0.00247181157976998,0.00158131374517052,0.00571439978891466,0.0294331831814571,0.0136457668071636,0.0282785660274109,0.0248373787615459,0.177831957813162,1,0.0300263213187649,0.0334181922525432,0.0286870390295857,0.0259859847580065,0.0317488261444705,0.0319059092394094,0.0349083048812069,0.0434571140648818,0.051523177877526,0.0465126341259329,0.046628818603676,0.0477295606930372,0.0512990558604506,0.058250901836988,0.0699387301962651,0.0621230019308077,0.0702414847744505,0.0699876458488723,0.0589273543785215,0.0802810646399971,-0.00101621505543286,-0.000824377977213388,-0.000868250882816676,-0.000771708481804312,-0.000716883593216445,3.71883437202772e-05,0.000257860505613999,-0.000678397717729664,-0.000651109505419535
"Fox.Sparrow",0.0105926601588176,0.023987366360502,0.0172826431906096,0.0209623894678631,0.0264505440656046,0.072450868231027,0.0317802115240249,0.0240801296598651,0.0440763012464937,0.0291602186004841,0.00256094803294269,0.0146337260259537,0.0163338515138532,-0.000255723890323309,0.00366095127525764,0.00349939190251977,0.0157290186519644,0.02310726315506,0.0281523698773102,-0.00249272239597665,0.0288708945708578,0.0479488777214404,0.0478143146867353,0.0321808843376458,0.00404972766526293,0.0043710551379051,-0.000897819060247873,-0.00757713346271477,0.00391415554583326,-0.00170821297582721,0.000241563303112437,0.000776043094440544,0.00376017595782792,0.0252172450049897,0.0177788488888074,0.0270966331857414,0.0321697885660241,0.0347546304122903,0.0300263213187649,1,0.435980391092313,0.0424494098485958,0.0385318272273919,0.0396926986158223,0.0411659480504201,0.045016932473728,0.0559772109510905,0.0673745541823698,0.0597935554292245,0.0600316622602569,0.0614783942064301,0.0659611032444321,0.0748545442525222,0.0859323460853346,0.0798817006725815,0.090226171767162,0.0898685876303356,0.0948643685271023,0.0771964614074998,-0.000129225542953803,-0.000862260833948711,-0.000908149842654493,-0.000807171003445651,-0.000749826732417618,-0.000482942823540757,0.000189136193659737,-0.000547655620486617,-0.000681030110766243
"Swamp.Sparrow",0.00930594536835011,0.0213021865666678,0.0153285118971393,0.0185579682548871,0.023485997038641,0.0646562031816111,0.0282744757551627,0.0214062020690688,0.0392916209229777,0.0117392331756159,0.00200292625519898,0.0164457236919533,0.0160198412184627,-0.000265825995454499,0.00329798353330499,0.0029259793982777,0.0251849723477823,0.0241029280111814,0.0251108672319513,-0.014094241201828,0.0256460456627953,0.044389600275406,0.0401666824030474,0.0285782121773072,0.00336510231786268,0.00406469208090309,-0.000773174127255728,-0.00566955706401951,0.0033595647832827,-0.00177569414485764,0.000441967020131865,0.000523574555719786,0.0031938174155845,0.0125759288656478,0.0157135325123087,0.024066014094971,0.0285534007591386,0.0277790333365003,0.0334181922525432,0.435980391092313,1,0.0357816850640777,0.0431391168910964,0.0364672437638011,0.0366396867847559,0.0400818370865562,0.049881586515836,0.0632791353376746,0.0533589368471598,0.0535144188746554,0.054785107757876,0.0588534950349992,0.066817747210659,0.0802149565177025,0.0712721561916959,0.0805625799972758,0.0802635582942788,0.0675942166828815,0.0690510229458616,-0.000269994603579817,-0.000896323547385237,-0.000944025353439423,-0.000839057450680809,-0.000779447854133608,-0.000299077859691665,6.34436943753418e-05,-0.000737603218063908,-0.000707933493816162
"Hairy.Woodpecker",-0.0109458798429356,0.025967308100769,0.0187477944891079,0.0320281778447171,0.0286410047557964,0.0778055481632241,0.034300743538149,0.026024845546536,0.0474185276562227,0.0314808017734696,0.0031061234633995,0.0147312487863772,0.0177841749745783,-0.000200073084010185,0.0038535432543032,0.00414833254059782,0.0215497648550723,0.0250514734307782,0.0302582488150891,0.0476648340297938,0.0200733866123342,0.0539728154761355,0.0648855833139749,0.0356585874781661,0.0048424146084641,0.00533951453642759,-0.000431134422209664,-0.00669533176165102,0.00285822569829687,-0.00133647051039186,0.000552196565588211,0.0025587536383705,0.0061142607780729,0.0101049381875541,0.0193952331235524,0.029328031258309,0.0348553530296855,0.0437148476144966,0.0286870390295857,0.0424494098485958,0.0357816850640777,1,0.0552011478069872,0.0505499413081587,0.0444014769336717,0.0485262254348767,0.0602596125476593,0.0713236379008202,0.0642161258682021,0.0645848192614958,0.102240790489224,0.0708582343567929,0.0803542336823238,0.0963876322919952,0.0858161573707394,0.0968084895186099,0.0963846560862845,0.0812923623632886,0.0825851892209077,0.000167780220435414,-0.000674615046920883,-0.00071051765845361,-0.000631513902665581,-0.000586648930760118,-0.000299805799037924,0.000411904883361788,-0.000555154699455093,-0.000532823876535325
"Brown.Creeper",0.0112272904449479,0.0249130385178313,0.0179931776563959,0.0234433058556217,0.0274794037681834,0.0745407201139367,0.0328907546182852,0.0249609773904365,0.0454432317830258,0.0301880640654306,0.00408052145332051,0.00543406430772859,0.0194683314338645,-0.000178950394671718,0.00635639848931868,0.00404089645152709,0.02067816026573,0.0240406382001877,0.0289928732974926,0.0363692350735518,0.0299693618702271,0.0458857477898,0.061229408566201,0.0351545673974575,0.00472345042263249,0.00516306835146304,-0.000262773818834459,-0.00594128716721168,0.00353955765895657,-0.00119537281331435,0.000575153130498187,0.00152407740754109,0.00423065429000099,0.00974779821165716,0.0264338373729801,0.0281364384696734,0.0334453508397891,0.0324189479779043,0.0259859847580065,0.0385318272273919,0.0431391168910964,0.0552011478069872,1,0.0690771271055102,0.0425712867874301,0.0465211022447531,0.0577558337127823,0.0747704683392922,0.0615221029953229,0.0618946149805916,0.0611900177629664,0.0678886972480509,0.0769768868276658,0.0923281068184071,0.0822204138754766,0.0927315737267124,0.0923187266579468,0.0778760482612652,0.079065735677769,0.00021307541673035,-0.000603392652715912,-0.000635504850792531,-0.000564841906055314,-0.000524713547614952,0.0003055684388926,0.000430265531205629,-0.000496544315607482,-0.000476571066359186
"Hermit.Thrush",0.0117317057785528,0.0264533809272226,0.0190690455359737,0.0217706892753992,0.0291715880363318,0.0797426429799293,0.0340305946494863,0.0265449501653512,0.0485335157046688,0.0321364240934682,0.00284804622900055,0.0161753018490884,0.0166265363266346,-0.000262806148370927,0.00408884493103685,0.00394925343957504,0.0173636106277701,0.00761686376593569,0.062430516824599,-0.000361697731600207,0.0325262652876034,0.0500801436551674,0.0529516434249713,0.0363880353356281,0.00458076929420275,0.00525642675538973,-0.000665944458004078,-0.00769042848035768,0.0027076768688724,-0.00175552183335877,0.000338283085133707,0.000937952400894529,0.00421887076882253,0.00718771757324315,0.019643857907549,0.0359239936576405,0.0354845610796781,0.0348633974914836,0.0317488261444705,0.0396926986158223,0.0364672437638011,0.0505499413081587,0.0690771271055102,1,0.0453573768067372,0.0495932254006304,0.0616473508878957,0.0862685741143038,0.0658122841730481,0.0661026283892309,0.0702857228310781,0.0726052483039001,0.0823800678184059,0.0988552752820703,0.0879289994038508,0.0992853878521984,0.0988818504052117,0.083339747093138,0.0848866083500046,-6.55214032251632e-05,-0.000886141096846794,-0.000933300998939921,-0.000829525556739822,-0.000770593139510636,-0.000476790194350531,0.000260417453754108,-0.000729223868545639,-0.000699891199483567
"Song.Sparrow",0.00940973633692756,0.0265839677141633,0.0191774375546573,0.0233027129296965,0.0293182531756334,0.0799053961602985,0.0351566793798875,0.026660159119948,0.0486638797717395,0.0322631965592304,0.00301400206333332,0.0163099694173311,0.018165340716281,-0.000235768547245201,0.00418504799215415,0.00410167659337752,0.0174752520846859,0.0262217564387305,0.0310646297285395,0.0388218827593511,0.0319875213248396,0.0319543032635513,0.0522602287503835,0.0356647903855078,0.010305276104708,0.00537029672615145,-0.000569016311256168,0.0157609844289732,0.00281905939547973,-0.00157491304855039,0.000446000021648093,0.00106373942499597,0.00542955454433083,0.0102184619401739,0.0197957950520558,0.0300265903307319,0.0356708920652707,0.0346166731129143,0.0319059092394094,0.0411659480504201,0.0366396867847559,0.0444014769336717,0.0425712867874301,0.0453573768067372,1,0.0497618317348366,0.061826896228807,0.0732051819594459,0.0659478499595442,0.0695858531046969,0.0679012524426894,0.0727616064607903,0.0825361311417299,0.0990246095338413,0.0881197716274721,0.0994561836816502,0.0990370940680228,0.0842218417984485,0.0849427272888845,4.77304640626118e-05,-0.00079497454817212,-0.000837282620771038,-0.000744183637360866,-0.000691314210667802,-0.00039682490882748,0.000338173821160407,-0.000654201026762201,-0.000627886114365894
"Field.Sparrow",0.0165562318908179,0.0290853489645962,0.020992091360747,0.025525573834392,0.0839647182134277,0.180453004179898,0.0384376468006654,0.0291574075271942,0.0531648594702749,0.035276203844318,0.00461410080210645,0.0178837715807263,0.0199014948956301,-0.000237722704960274,0.00463310879197246,0.00458252384016797,0.0191380718849409,0.0280529922647838,0.0339301979032766,0.0424687490371693,0.0349936858788699,0.0604437128294916,0.0571082108671229,0.03902077478739,0.00534249487989276,0.00593838028371345,2.47204116296963e-06,6.76164613629852e-05,0.0031542949133324,-0.00158796664929606,0.000563679613644296,0.00125033222888475,0.00483101829627296,0.0102911166743703,0.0216976961205323,0.0328505336106658,0.0390352639476055,0.0378633306990944,0.0349083048812069,0.045016932473728,0.0400818370865562,0.0485262254348767,0.0465211022447531,0.0495932254006304,0.0497618317348366,1,0.0675553258131084,0.0869009943235351,0.0720179558400666,0.0724112281559507,0.0741917601200954,0.0794637465902385,0.0901233298488515,0.108114677001468,0.0962375790189873,0.108586387107482,0.108118182400637,0.0911750265998512,0.0926761802580194,0.000133310386174802,-0.000801563661370585,-0.000844222402654693,-0.000750351772225469,-0.000697044139506845,-0.00037539074652965,0.000424591297685348,-0.0006596233445329,-0.000633090322089082
"Brown.headed.Nuthatch",0.0163720177829609,0.0362075611893075,0.0261610944668902,0.0318610404374013,0.039939379892131,0.10816320885389,0.0421356713334908,0.0362655007442471,0.0659643271455804,0.0438504408323907,0.00603968843433861,0.0223730202045886,0.0248504664362948,-0.000239077666248383,0.00592017006939287,0.00597139217151798,0.0238764895592949,0.034949750822683,0.0420774179948059,0.0528512607739358,0.0319747210911378,0.146358915176805,0.088875909293685,0.048576341032281,0.00563589226909363,0.00970108529853019,-0.000436589667999459,-0.00657978964129907,0.00351762541006464,-0.00159701767089322,0.000914503304815029,0.00179961787193961,0.00622752268392779,0.0142528545725689,0.0284448530810788,0.040890896126988,0.0486163376290306,0.0471053819657622,0.0434571140648818,0.0559772109510905,0.049881586515836,0.0602596125476593,0.0577558337127823,0.0616473508878957,0.061826896228807,0.0675553258131084,1,0.141017197953869,0.0892733169191189,0.0938760500550209,0.0920822887273807,0.0985168135441721,0.111689222703612,0.245657161911693,0.121380602956027,0.134535487062261,0.133925422028879,0.112994605489533,0.114641819849823,0.000393854634637202,-0.000806132378234848,-0.000849034263912975,-0.000754628593844434,-0.000701017120654475,-0.00030213258315352,0.000682008479030463,-0.000663383036299969,-0.000636698782116033
"Red.bellied.Woodpecker",0.0200640237073268,0.0438163050965708,0.0310394792895902,0.0378425575700359,0.0473562779314886,0.128616828037049,0.0543668617722482,0.0429707444821423,0.0780310782178089,0.0519375781909828,0.00739811519755744,0.0266137116128725,0.0295233679309447,-0.000237790037999648,0.0071414314313756,0.00729386504308138,0.028349662139395,0.0414582622277139,0.0497572567986972,0.0626466759613847,0.0516273381784776,0.0778082466567375,0.105126741603435,0.0575922948190168,0.00856035073724959,0.00911540263488626,-0.000329275336420523,-0.00522837902216388,0.00162235667159265,-0.00158841642804505,0.0012876458826428,0.00243937791683452,0.00755479874317466,0.0170847088404733,0.0322433345347032,0.048477021272284,0.0576573494444792,0.0529437645120715,0.051523177877526,0.0673745541823698,0.0632791353376746,0.0713236379008202,0.0747704683392922,0.0862685741143038,0.0732051819594459,0.0869009943235351,0.141017197953869,1,0.105537069842688,0.106280916670687,0.136490122389487,0.116475596508309,0.132014527941529,0.158296678143116,0.141067848803901,0.158990242748134,0.158245100645803,0.13355909675599,0.135334125156612,0.000649970762568051,-0.000801790697814377,-0.00084446152184297,-0.000750564303314592,-0.000697241571638814,-0.000225556559197929,0.00093181387545355,-0.000659810177526615,-0.000633269639818043
"Dark.eyed.Junco..Slate.colored.",0.0202858327844228,0.0387522486388549,0.0280530671137261,0.0342586743761889,0.042756295806721,0.114900914508337,0.0509897475630883,0.0387550211682116,0.0701916059332014,0.0468130143639061,0.00543274332322339,0.024150551697223,0.0267380289835898,-0.000149844201349497,0.00662072201849796,0.0068885115193875,0.0256515644034019,0.0374570313398279,0.0447337041510937,0.0565340995110263,0.0465941348876112,0.0701392958090793,0.0755166021592703,0.0519911300446015,0.00811483907673792,0.00842992562520505,-2.98798298862843e-05,0.049988529276583,0.00477996748062515,-0.00100094601554018,0.00137562780932095,0.00237949322739785,0.00706340183032905,0.0156878351272813,0.0292329507568809,0.0437575672631696,0.0520748911607114,0.0503606774994001,0.0465126341259329,0.0597935554292245,0.0533589368471598,0.0642161258682021,0.0615221029953229,0.0658122841730481,0.0659478499595442,0.0720179558400666,0.0892733169191189,0.105537069842688,1,0.0956042039314478,0.0980372528105676,0.104684486120151,0.118600981108602,0.142171133718728,0.126790475841685,0.142795725776834,0.121034988546527,0.119990934377035,0.121340768594622,0.000846560346845966,-0.000505251135725424,-0.000532140300642831,-0.000472970648971617,-0.000439369148214931,-1.53098434722266e-05,0.0010161121099936,-0.000415781627882742,-0.000399057017761176
"Blue.Jay",0.0176385806013642,0.0388498714803339,0.0280841030326615,0.0342272984551653,0.0909309177867548,0.179720850504005,0.124512282267562,0.109882231182223,0.0706720412159965,0.047019531609384,0.00502418839049842,0.023581975874483,0.0267006059470155,-0.000228986959427861,0.00642608483259057,0.00653635316665513,0.0256441151171783,0.0375135131266739,0.0450699369801159,0.056699973573322,0.0467257491266509,0.0704387212120452,0.0759769331617116,0.0521214968713106,0.00766487851585027,0.00820675778532927,-0.0003548583079612,0.0044145277145397,0.00451954441440767,-0.00152961264156933,0.0010843044683678,0.00308157278350133,0.00678540205564698,0.0154055061109763,0.0357641575095782,0.0438731205724076,0.0521750480298494,0.0505286191228239,0.046628818603676,0.0600316622602569,0.0535144188746554,0.0645848192614958,0.0618946149805916,0.0661026283892309,0.0695858531046969,0.0724112281559507,0.0938760500550209,0.106280916670687,0.0956042039314478,1,0.0986679850761311,0.105509878355783,0.151177682693452,0.149805748629105,0.127786171328936,0.143656677450786,0.143375344026341,0.12310418996513,0.122655294781847,0.000532977067700209,-0.000772108098113154,-0.000813199231841006,-0.000722778124420318,-0.000671429420758952,-0.000244178089479007,0.000806098778847062,-0.000635383751238772,-0.00060982575443382
