"","European.Starling","House.Sparrow","Eastern.Meadowlark","Eastern.Phoebe","American.Goldfinch","Carolina.Wren","Northern.Flicker..Yellow.shafted.","Spotted.Eastern.Towhee..Rufous.sided.Towhee.","American.Crow","Eastern.Bluebird","Purple.Finch","Northern.Bobwhite","Pacific.Winter.Wren","Yellow.rumped.Warbler","Chipping.Sparrow","Herring.Gull","Savannah.Sparrow","Mourning.Dove","Eastern.Towhee","Pine.Warbler","Golden.crowned.Kinglet","Ruby.crowned.Kinglet","Brown.Thrasher","Red.headed.Woodpecker","American.Robin","Cedar.Waxwing","Pine.Siskin","count","Red.winged.Blackbird","Common.Grackle","Rusty.Blackbird","Ring.necked.Duck","American.Coot","Hooded.Merganser","American.Black.Duck","Bufflehead","Yellow.rumped.Warbler..Myrtle.","Great.Blue.Heron..Blue.form.","Pied.billed.Grebe","Fox.Sparrow","Swamp.Sparrow","Hairy.Woodpecker","Brown.Creeper","Hermit.Thrush","Song.Sparrow","Field.Sparrow","Brown.headed.Nuthatch","Red.bellied.Woodpecker","Dark.eyed.Junco..Slate.colored.","Blue.Jay","Yellow.bellied.Sapsucker","White.throated.Sparrow","Tufted.Titmouse","Downy.Woodpecker","White.breasted.Nuthatch","Carolina.Chickadee","Northern.Cardinal","Northern.Mockingbird","Spinus.sp...goldfinch.sp..","Evening.Grosbeak","gull.sp.","Rock.Pigeon..Feral.Pigeon.","blackbird.sp.","House.Finch","American.Pipit","Bonaparte.s.Gull","Brown.headed.Cowbird","Ring.billed.Gull"
"Yellow.bellied.Sapsucker",0.017986618241653,0.039767254539822,0.0287340511359675,-0.016573199607401,0.0438661419329764,0.118781456846903,0.0524682124055831,0.0398298167456937,0.0724421059196033,0.0431999897745135,0.00500201976007711,0.0245763087384385,0.0367501059524245,-0.00026066054282172,0.00650735854532177,0.00656747609120387,0.0262256299942547,0.0383867085313476,0.0462087438081495,0.0574680428226604,0.0478338570887978,0.0905435803629052,0.0778610874245001,0.0856101524040578,0.0114672475526769,0.00831904530881742,-0.000471585440828263,-0.00794691295771221,0.00453540627190864,-0.00174118937800889,0.00101160353465832,0.0030447351769671,0.00952345595453857,0.0156619554828916,0.0297912720175066,0.0449108948651895,0.0533967386685648,0.0517354764595928,0.0477295606930372,0.0614783942064301,0.054785107757876,0.102240790489224,0.0611900177629664,0.0702857228310781,0.0679012524426894,0.0741917601200954,0.0920822887273807,0.136490122389487,0.0980372528105676,0.0986679850761311,1,0.108188646164966,0.122652788875047,0.14709704201143,0.131029182711426,0.147740489592698,0.147069527253631,0.124086378469493,0.125888048813249,0.000440278627627579,-0.0008789064515903,-0.000925681330166099,-0.000822753132849681,-0.000764301852466951,-0.000421040429585691,0.000754245444427589,-0.000723270329069518,-0.000694177138185258
"White.throated.Sparrow",0.0195973461771074,0.042740215323092,0.0309335389937838,0.0377650609190864,0.0471551129439081,0.126829732158285,0.0562542055335544,0.0427504337911046,0.0774643807946581,0.0516449245066632,0.00592311292524454,0.0266110709725063,0.0294725701395836,-0.000178081839549337,0.00726766897902537,0.00753727370726723,0.0282796211864949,0.0413055442962116,0.0493735946161066,0.0623558009161484,0.0513914212446972,0.0773772536310606,0.0833319142175325,0.0573414019739407,0.00887338394808251,0.00925767207924024,-8.58254286377603e-05,0.0412080693033466,0.00522753310350946,-0.00118957094189558,0.00146922246325878,0.00256956005377088,0.00774215780350681,0.0172498855247195,0.0322164296120292,0.0482614936934067,0.0574288325601795,0.0555499435357384,0.0512990558604506,0.0659611032444321,0.0588534950349992,0.0708582343567929,0.0678886972480509,0.0726052483039001,0.0727616064607903,0.0794637465902385,0.0985168135441721,0.116475596508309,0.104684486120151,0.105509878355783,0.108188646164966,1,0.13091948556941,0.156946012312126,0.139948445766153,0.157635180004581,0.156865212246206,0.132453344945374,0.133992029525644,0.000882303619312013,-0.000600464021123194,-0.000632420359168522,-0.000562100384686885,-0.000522166793580586,-5.41222501345599e-05,0.00108608800871633,-0.000494134283991635,-0.000474257977071684
"Tufted.Titmouse",0.0223578249650764,0.0485317803480082,0.0351454778718619,0.0429425922646598,0.0875890478048319,0.188926109972761,0.115717322621907,0.0987842042166674,0.0878061487020493,0.0601164627490146,0.00694148530624241,0.0313886689874287,0.0335198265964069,-0.000161966093908245,0.00836046003148846,0.00874743166919611,0.0321485113396131,0.0469220572187546,0.0559497999432656,0.0707934144039417,0.0583480040208513,0.0877996391210167,0.0944858965872128,0.0651118286602162,0.0103161460142716,0.0106370281703692,6.8561509027168e-05,-0.00138622472885439,0.00607511841873595,-0.00108191918599489,0.00181894038805579,0.00308984256158359,0.00894241091433824,0.0197518085461395,0.0460259854500854,0.0419133691557961,0.0902419102215053,0.0630563179977147,0.058250901836988,0.0748545442525222,0.066817747210659,0.0803542336823238,0.0769768868276658,0.0823800678184059,0.0825361311417299,0.0901233298488515,0.111689222703612,0.132014527941529,0.118600981108602,0.151177682693452,0.122652788875047,0.13091948556941,1,0.177760543515669,0.179785778036844,0.178542157884695,0.177648593930038,0.150042915570621,0.151633287582539,0.00116318359498239,-0.000546124255454382,-0.000575188663492233,-0.000511232385753097,-0.000474912636453624,5.54696714594795e-05,0.00134187882372453,-0.000449416964957534,-0.000431339390055545
"Downy.Woodpecker",0.0269317890506083,0.0582691496433158,0.0422140405730453,0.051609051718071,0.0642958349360146,0.172241970921208,0.092046246545217,0.0582372014644425,0.105293200315096,0.0703168702265212,0.00851541418570854,0.0457265088633153,0.0402901763492403,-0.000160662308814254,0.010128576460464,0.0106610761848759,0.0386296845950009,0.0563527078832845,0.0670795851118576,0.102307559949381,0.0839912193351272,0.1053630047895,0.113327550220438,0.0781760631413645,0.0111044980582412,0.0128761121928836,0.000221743177128929,-0.00382715935522111,0.00741094685307049,-0.00107321001684999,0.00231039337674215,0.00385431251085358,0.0108635413061866,0.0392875972740551,0.0534820279902941,0.0657909430024246,0.0998812512654135,0.0756902497718192,0.0699387301962651,0.0859323460853346,0.0802149565177025,0.0963876322919952,0.0923281068184071,0.0988552752820703,0.0990246095338413,0.108114677001468,0.245657161911693,0.158296678143116,0.142171133718728,0.149805748629105,0.14709704201143,0.156946012312126,0.177760543515669,1,0.287137702165284,0.213983762785443,0.212894739289645,0.179846149773804,0.18162391579536,0.00153204662905067,-0.000541728096687277,-0.000570558543770421,-0.000507117097497404,-0.000471089712770077,0.000164796620023941,0.00170233346676327,-0.000683493186393253,-0.000427867219716592
"White.breasted.Nuthatch",0.0237253908300423,0.0517582997110889,0.0374591012186903,0.0457294167821397,0.0571044800461503,0.153612228212128,0.0681272744306984,0.0517721635099245,0.0938194574127521,0.0634214784196824,0.00715858547383863,0.0334068484782777,0.0356876665898822,-0.000218322410573501,0.00879397820164174,0.00911511492890739,0.0342441152862673,0.0609430984330954,0.059798871877543,0.0755135213327068,0.0589347057700713,0.0937078250038121,0.100923892110541,0.0694402816897088,0.0107297267097736,0.0112027474137939,-0.000114930381624855,-0.00595377519575682,0.0063213089680587,-0.00145837439819999,0.00176924812933631,0.00310033283205092,0.00936572398952028,0.0208786779620993,0.0492761662167821,0.058444734857975,0.069545130358944,0.067272240442922,0.0621230019308077,0.0798817006725815,0.0712721561916959,0.0858161573707394,0.0822204138754766,0.0879289994038508,0.0881197716274721,0.0962375790189873,0.121380602956027,0.141067848803901,0.126790475841685,0.127786171328936,0.131029182711426,0.139948445766153,0.179785778036844,0.287137702165284,1,0.190925872121567,0.189994718708413,0.16042444456662,0.162298174398237,0.00105778254105864,-0.000736148912692024,-0.000775326319960337,-0.000689116370764319,-0.000640159116643094,0.000183082843223032,0.00130805570980011,-0.000605792192517731,-0.000581424501510998
"Carolina.Chickadee",0.0270448214886419,0.0585214025698074,0.0423961025530806,0.0518304332572094,0.0645740498536202,0.189077172260947,0.0769167700775388,0.0584900785905252,0.105754286072101,0.0706228140037808,0.00854496157741377,0.0365937383956197,0.0404627808632991,-0.000162722693642269,0.0101687623464321,0.0107008260644506,0.0387956674940427,0.0565960079816539,0.0673738528674695,0.0853555954479173,0.0703522764221599,0.105821258442126,0.113822836654561,0.0785144845558073,0.0126341741034056,0.0129276190719953,0.000217073132315949,0.00133793612451015,0.00743830825244765,-0.00108697320531797,0.00330080709690244,0.00386516222539209,0.0121619794962904,0.0239505917026981,0.0442692132110147,0.0660758507269042,0.0786655253725262,0.0760186321311212,0.0702414847744505,0.090226171767162,0.0805625799972758,0.0968084895186099,0.0927315737267124,0.0992853878521984,0.0994561836816502,0.108586387107482,0.134535487062261,0.158990242748134,0.142795725776834,0.143656677450786,0.147740489592698,0.157635180004581,0.178542157884695,0.213983762785443,0.190925872121567,1,0.213832416434078,0.180636885261859,0.18242766531079,0.00153320821753402,-0.000548675391043484,-0.00057787556899994,-0.000513620529331413,-0.000477131117900731,0.000161544830787366,0.00170601952496119,-0.000451516347290849,-0.000433354325773808
"Northern.Cardinal",0.0270198875370875,0.0583096253327179,0.0422567582877175,0.0516846709506295,0.0643429958284269,0.172144703797567,0.0766010112037082,0.0582627837716264,0.105263733980815,0.0703357760649002,0.00866402675722659,0.0365154425009972,0.0403535740164259,-0.000134154962952938,0.0102070268749786,0.0107933591969479,0.0386808741492478,0.0564046533941715,0.0670506342469582,0.0850383786327022,0.0700926285607758,0.105394715207614,0.113314992572262,0.0782305718986265,0.0127555493512318,0.0129676534261269,0.00033169916025117,0.00716563360219413,0.00750817489979827,-0.000896143290320075,0.00241162294316954,0.00397080929559513,0.0109710517508137,0.0239782459952399,0.0441632865538897,0.0658348452298291,0.0783918722129377,0.0757289451984971,0.0699876458488723,0.0898685876303356,0.0802635582942788,0.0963846560862845,0.0923187266579468,0.0988818504052117,0.0990370940680228,0.108118182400637,0.133925422028879,0.158245100645803,0.121034988546527,0.143375344026341,0.147069527253631,0.156865212246206,0.177648593930038,0.212894739289645,0.189994718708413,0.213832416434078,1,0.179733848346429,0.18140913403299,0.00163980791456053,-0.000452349485563878,-0.000476423256125911,-0.00042344888436901,-0.000393365584190796,0.000242244726984863,0.0017753556324764,-0.000372247763895857,-0.000357274281898826
"Northern.Mockingbird",0.0226125447261745,0.0490953870079317,0.0355526767896751,0.0434384682464313,0.0541703938127487,0.145376111475551,0.0645668975182074,0.0490854345043404,0.113174636216799,0.0592804973230982,0.0070119700031891,0.030643064704515,0.0339065840048607,-0.000165736278446908,0.00845248269645899,0.00884015383944458,0.0358263725783745,0.0474660613894086,0.0566049149789156,0.07161611128605,0.0590259493948907,0.0888222130341236,0.0955896535181733,0.0658679672908536,0.0104246659293008,0.0105392453867771,0.000250364948675845,-0.00335747832859735,0.00613913437574602,-0.00110710368534669,0.00183299326294241,0.00311764715267843,0.00903916559271937,0.0199734693770713,0.0370821025961331,0.0741570833388308,0.0659833933381525,0.0637895854625878,0.0589273543785215,0.0948643685271023,0.0675942166828815,0.0812923623632886,0.0778760482612652,0.083339747093138,0.0842218417984485,0.0911750265998512,0.112994605489533,0.13355909675599,0.119990934377035,0.12310418996513,0.124086378469493,0.132453344945374,0.150042915570621,0.179846149773804,0.16042444456662,0.180636885261859,0.179733848346429,1,0.153418425203384,0.00116911911615015,-0.000558836726159737,-0.000588577684326997,-0.000523132656914134,-0.000485967470437398,0.000120443838549364,0.00135236352233214,-0.000459878320490535,-0.000441379942741869
"Spinus.sp...goldfinch.sp..",0.0236369386051526,0.0501921883106074,0.000100619634712417,0.000149437100938645,0.0001330325398178,0.146996621648247,0.000114891171813293,0.000101143348937459,9.73430785220362e-05,0.00010858816029609,0.0082363701193597,0.0317129812584651,0.0465315092273699,2.97406419688011e-05,0.0273246981668197,0.0197814720071878,0.0334288819809863,0.0486222485923104,5.05180477218402e-05,0.0731567153741206,0.0568473095065245,0.0904961541244834,0.0970421423368838,0.0673410059889726,0.0118470977562649,0.011612999974153,0.000884546467179988,0.00749046557225379,0.00696528488110691,0.000198664858634496,0.00345346051234942,0.00273809737979036,0.0132738263549514,0.0633583696942603,0.0382969025952098,0.0755029198632552,0.0675359383911023,0.0651107879633277,0.0802810646399971,0.0771964614074998,0.0690510229458616,0.0825851892209077,0.079065735677769,0.0848866083500046,0.0849427272888845,0.0926761802580194,0.114641819849823,0.135334125156612,0.121340768594622,0.122655294781847,0.125888048813249,0.133992029525644,0.151633287582539,0.18162391579536,0.162298174398237,0.18242766531079,0.18140913403299,0.153418425203384,1,0.000123616641242929,0.000100280778279166,0.000105617661651593,9.38738410037408e-05,8.72047127049864e-05,0.00117314710859521,8.45901785740571e-05,8.25231301626008e-05,7.92036781102037e-05
"Evening.Grosbeak",-0.000666292271828158,-0.000237594131463407,0.000160912097272142,-0.000161133126150673,0.000387523778433529,0.00103719847931553,0.000768473719748914,0.00169843109577147,0.00148358365833601,0.000683768064257682,-0.001081431434808,0.000203844514003044,-0.000307657886673287,-0.000212814716775236,-0.000504040698882001,-0.0011637950826596,-0.00035283656083727,-0.000332437374087952,-0.000361491323194353,-0.000282967485810065,-0.000247042162801242,-9.69873040559568e-05,0.000269910634453227,-6.35981885853137e-05,-0.00132621467072978,-0.000714887258160026,-0.000854777265944543,-0.00439688865445487,-0.000768652308648748,-0.00138446946165711,-0.000753383324654655,-0.000912723369580853,-0.000806151493181293,-0.000714296955774064,-2.14316704809595e-05,-0.000938874025591784,-0.000403471966034349,-0.000197306601794629,-0.00101621505543286,-0.000129225542953803,-0.000269994603579817,0.000167780220435414,0.00021307541673035,-6.55214032251632e-05,4.77304640626118e-05,0.000133310386174802,0.000393854634637202,0.000649970762568051,0.000846560346845966,0.000532977067700209,0.000440278627627579,0.000882303619312013,0.00116318359498239,0.00153204662905067,0.00105778254105864,0.00153320821753402,0.00163980791456053,0.00116911911615015,0.000123616641242929,1,-0.00047253627345836,-0.000755766898859066,-0.000581601960920001,-0.000624009604609394,-0.000574807755420556,-0.000605300817449207,-0.000586199878751916,-0.00050964169486962
"gull.sp.",-0.000771571685158753,-0.000685003064274586,-0.000584083330099522,-0.000867462099282923,-0.00077223584731254,-0.000602649300464871,0.00363298138208787,0.00596082438853505,-0.000565063365890591,-0.000630339540154591,-0.00103571256836885,0.000268562598942168,-0.000705818408590914,-0.000172640392206785,-0.000587306226757118,-0.000944098427793026,-0.00061381709056656,-0.00074640468389552,-0.000293250414075275,-0.000947122993841847,-0.000791937196299098,-0.000966675998455293,-0.000733785233704793,-0.000920370159612141,-0.00119030577612877,-0.00069292334188219,-0.00069763162683126,0.00176870580146637,-0.000690852354466871,-0.00115322255478922,-0.000477990457537432,-0.000791576420351426,-0.000783133279710452,-0.000993568374978305,-0.000856769720299288,-0.000761637082561935,-0.000989551452505049,-0.000798787467621296,-0.000824377977213388,-0.000862260833948711,-0.000896323547385237,-0.000674615046920883,-0.000603392652715912,-0.000886141096846794,-0.00079497454817212,-0.000801563661370585,-0.000806132378234848,-0.000801790697814377,-0.000505251135725424,-0.000772108098113154,-0.0008789064515903,-0.000600464021123194,-0.000546124255454382,-0.000541728096687277,-0.000736148912692024,-0.000548675391043484,-0.000452349485563878,-0.000558836726159737,0.000100280778279166,-0.00047253627345836,1,-0.000613096198482104,-0.000484012308218301,-0.000506211527628288,-0.000437862113416407,-0.000491034511668106,-0.000479035576042022,-0.000459766607173775
"Rock.Pigeon..Feral.Pigeon.",-0.000812634271308271,-0.000721458519912149,-0.000615167897511712,-0.000913627916235977,-0.000813333779776862,-0.000634721937776831,-0.000702421160731752,-0.000618369779328424,-0.000595135702120851,-0.000663885835552542,-0.00109083257521047,-0.000806788046855377,-0.000743381644471824,-0.00018182821119268,-0.000618562314812508,-0.00099434278456573,-0.000646484071025056,-0.000786127897207173,-0.000308857026685535,-0.000997528316220696,-0.00083408362283802,-0.00101812192010937,-0.000772836847383469,-0.000969351712066047,-0.00125365314153458,-0.000729800309982949,-0.000760984169018887,-0.00196042176965992,-0.000727619105849203,-0.00121459637321264,-0.000716565552315081,-0.000833703646608866,-0.00082481116704518,-0.00104644549291527,-0.000902366495202869,-0.000802170955070398,-0.00104221479221725,-0.000841298461525353,-0.000868250882816676,-0.000908149842654493,-0.000944025353439423,-0.00071051765845361,-0.000635504850792531,-0.000933300998939921,-0.000837282620771038,-0.000844222402654693,-0.000849034263912975,-0.00084446152184297,-0.000532140300642831,-0.000813199231841006,-0.000925681330166099,-0.000632420359168522,-0.000575188663492233,-0.000570558543770421,-0.000775326319960337,-0.00057787556899994,-0.000476423256125911,-0.000588577684326997,0.000105617661651593,-0.000755766898859066,-0.000613096198482104,1,-0.000573925492442069,-0.000533151804031536,-0.000536068731425294,-0.00051716707630939,-0.000504529564466229,-0.000484235112536153
"blackbird.sp.",-0.000722275982880687,-0.000641238229761405,-0.000546766255743331,-0.000812039960023144,-0.000722897711725375,-0.000564146046567333,-0.00062431766930888,5.24954071134773e-05,-0.000528961476735045,-0.000590067157298619,-0.000945267391121113,-0.000526812414789451,-0.000660723682071518,0.000400345032171522,-0.000549783241586528,-0.000883779994764841,-0.000574600326743062,-0.000698716900914279,-0.000274514649941802,-0.000886611321338513,-0.000741340341849137,-0.000904915084808614,-0.000686903707188755,-0.000861567725247946,-0.00111425715966372,-0.0006486524809629,-0.000674079318647119,0.0102835022002486,-0.000646713808899416,-0.00107954318472584,-0.000626839285049447,-0.000741002615870739,-0.000733098907346525,-0.000930089307837869,-0.000713111064958309,-0.000712976101880374,-0.000926329026475434,-0.000747752949449157,-0.000771708481804312,-0.000807171003445651,-0.000839057450680809,-0.000631513902665581,-0.000564841906055314,-0.000829525556739822,-0.000744183637360866,-0.000750351772225469,-0.000754628593844434,-0.000750564303314592,-0.000472970648971617,-0.000722778124420318,-0.000822753132849681,-0.000562100384686885,-0.000511232385753097,-0.000507117097497404,-0.000689116370764319,-0.000513620529331413,-0.00042344888436901,-0.000523132656914134,9.38738410037408e-05,-0.000581601960920001,-0.000484012308218301,-0.000573925492442069,1,-0.000473869681451597,-0.000476462270362317,-0.000459662324791558,-0.000448430000965347,-0.000430392126201274
"House.Finch",-0.000670962953122987,-0.000595682407408961,-0.000507922055165649,-0.000754349781170905,-0.000671540512160739,-0.000524067124436066,-0.000579963943167086,-0.000510565734069089,-0.000491382190368369,-0.000548146708164026,-0.000900661308373862,-0.000666135935407827,-0.000613783544557118,-0.000150129028334521,-0.00051072470370833,-0.000820993151168205,-0.000533778695726948,-0.000649077591317163,-0.000255012162339699,-0.000823623330329925,-0.000688672912883572,-0.00084062672997529,-0.000638103648481225,0.00105282729609446,-0.00103509640650718,-0.000602569924091241,-0.00062831731733727,-0.00452419491719832,-0.000600768982119448,-0.00100284863461535,-0.000591642459668219,-0.000688359180148206,-0.000681016978915266,-0.000864012487534362,0.000739138948626171,-0.00066232376842407,-0.000860519349803951,-0.000694629946253865,-0.000716883593216445,-0.000749826732417618,-0.000779447854133608,-0.000586648930760118,-0.000524713547614952,-0.000770593139510636,-0.000691314210667802,-0.000697044139506845,-0.000701017120654475,-0.000697241571638814,-0.000439369148214931,-0.000671429420758952,-0.000764301852466951,-0.000522166793580586,-0.000474912636453624,-0.000471089712770077,-0.000640159116643094,-0.000477131117900731,-0.000393365584190796,-0.000485967470437398,8.72047127049864e-05,-0.000624009604609394,-0.000506211527628288,-0.000533151804031536,-0.000473869681451597,1,-0.000442612712524399,-0.000427006294258117,-0.00042965179356941,-0.000399815553668445
"American.Pipit",-0.000591967549681024,-0.000422824856073537,-0.000510700948053873,-0.000825655894182962,-0.000675214578160722,-1.02956744071028e-05,-0.000583136984504176,-0.000513359090791846,-0.000494070591985153,-0.000551145674193317,-0.000848907476365707,-0.000447632368395153,-0.000127454754208367,-0.000150950399418783,-0.000258190334119869,-0.000549478234530331,-0.000422925465758092,-0.00048207102940054,0.000549063368762348,-0.000687972091427226,-0.00026917596998496,-0.000527526331409802,-0.00030073113529286,-0.00033216111857494,-0.000958866737299891,-0.00056544224098835,-0.000623735079097965,-0.00119644188216882,-0.000531818498987265,-0.00100833532083133,-0.000559677423420084,-0.000655522900200397,-0.000683201043908472,-0.000439915949908484,-0.000614952435486291,-0.000135765657211064,-0.000628295332297107,-0.000469912278421759,3.71883437202772e-05,-0.000482942823540757,-0.000299077859691665,-0.000299805799037924,0.0003055684388926,-0.000476790194350531,-0.00039682490882748,-0.00037539074652965,-0.00030213258315352,-0.000225556559197929,-1.53098434722266e-05,-0.000244178089479007,-0.000421040429585691,-5.41222501345599e-05,5.54696714594795e-05,0.000164796620023941,0.000183082843223032,0.000161544830787366,0.000242244726984863,0.000120443838549364,0.00117314710859521,-0.000574807755420556,-0.000437862113416407,-0.000536068731425294,-0.000476462270362317,-0.000442612712524399,1,-0.000429342488842172,-0.000416349383210853,-0.000402002984963072
"Bonaparte.s.Gull",-0.000371267043282622,1.78075022084928e-05,0.000371987464584651,0.000328275207560899,0.000663372711583701,0.00123892928024402,0.000998711742141838,-0.000495258172167092,0.00166331491155369,0.000902159112587458,-0.000777809090996016,-0.000270509167008675,-0.000595381350724303,-0.000145627924478192,-0.00049541237564704,-0.000630033434227488,-0.000121397747966921,-5.27870010345188e-05,0.00247675429836671,6.93256212032869e-05,4.77201980331098e-05,0.000259043876811406,0.000199395260543133,2.27697171534006e-05,-0.000865580935081963,-0.000447787654571466,-0.000600438298898596,-0.00155032178517614,-0.000501320849875796,-0.000972781658850602,-0.000534219460184512,-0.000605826069627309,-0.000504312132418016,-0.000838108037324475,-0.00026892931990727,0.000254077264068214,-3.34100577941807e-05,-0.000399181573315533,0.000257860505613999,0.000189136193659737,6.34436943753418e-05,0.000411904883361788,0.000430265531205629,0.000260417453754108,0.000338173821160407,0.000424591297685348,0.000682008479030463,0.00093181387545355,0.0010161121099936,0.000806098778847062,0.000754245444427589,0.00108608800871633,0.00134187882372453,0.00170233346676327,0.00130805570980011,0.00170601952496119,0.0017753556324764,0.00135236352233214,8.45901785740571e-05,-0.000605300817449207,-0.000491034511668106,-0.00051716707630939,-0.000459662324791558,-0.000427006294258117,-0.000429342488842172,1,-0.000404082473391717,-0.000387828455967267
"Brown.headed.Cowbird",-0.00063494232590473,-0.000563703214164603,-0.000480654273956852,-0.00071385253444017,-0.000635488878701758,-0.000578035687315685,-0.000548828595232279,-0.000483156027032893,-0.000465002351334827,-0.000518719467593093,-0.000852309331431294,-0.000587862020277515,-0.000554092288414371,-0.000142069355681861,-0.000462392390244776,-0.000754310336543707,-0.000505122801498676,-0.00061423187913034,-0.000109368952755377,-0.000779407135066166,-0.000617031734839735,-0.000795497707681155,-0.00054800650488002,-0.000679973771920365,-0.000972819412722329,-0.000570220974708078,-0.000594148181683772,0.0468855649511331,-0.000568516716255216,-0.000949010733944945,-0.000557957878736887,-0.000648406522137233,-0.000644456601605837,-0.00079335667889921,-0.000725832643628504,-0.000583339526470411,-0.000814322392775182,-0.000657338757176703,-0.000678397717729664,-0.000547655620486617,-0.000737603218063908,-0.000555154699455093,-0.000496544315607482,-0.000729223868545639,-0.000654201026762201,-0.0006596233445329,-0.000663383036299969,-0.000659810177526615,-0.000415781627882742,-0.000635383751238772,-0.000723270329069518,-0.000494134283991635,-0.000449416964957534,-0.000683493186393253,-0.000605792192517731,-0.000451516347290849,-0.000372247763895857,-0.000459878320490535,8.25231301626008e-05,-0.000586199878751916,-0.000479035576042022,-0.000504529564466229,-0.000448430000965347,-0.00042965179356941,-0.000416349383210853,-0.000404082473391717,1,-0.00037563587196168
"Ring.billed.Gull",-0.000609402085215279,-0.000541028531473224,-0.000461320193766405,-0.00120519640363089,-0.000609926653196781,-0.000475983952523095,-0.000526752236722804,-0.000463721315063614,-0.000446297861982369,-0.000497854233835454,-0.000818025610566148,-0.000605017946497391,-0.000557468888830461,-0.000136354686190358,-0.000325284921678472,-0.000745667008797881,-0.000484804486902693,-0.000589524705908272,-0.000231614789999616,-0.000748055868954982,-0.000625487155720156,-0.000763499206253165,-0.000579557622604835,-0.000213939644160772,-0.000940126285048101,-0.000547284118325889,-0.000570669187590727,0.0364343835250003,-0.000545648412825465,-0.000910837247042301,-0.000537359249039738,-0.00058547000448797,-0.000518208583209026,0.000180220177760829,-0.000385395743443005,-0.000601555545930851,-0.000781566677709676,-0.000630897631128101,-0.000651109505419535,-0.000681030110766243,-0.000707933493816162,-0.000532823876535325,-0.000476571066359186,-0.000699891199483567,-0.000627886114365894,-0.000633090322089082,-0.000636698782116033,-0.000633269639818043,-0.000399057017761176,-0.00060982575443382,-0.000694177138185258,-0.000474257977071684,-0.000431339390055545,-0.000427867219716592,-0.000581424501510998,-0.000433354325773808,-0.000357274281898826,-0.000441379942741869,7.92036781102037e-05,-0.00050964169486962,-0.000459766607173775,-0.000484235112536153,-0.000430392126201274,-0.000399815553668445,-0.000402002984963072,-0.000387828455967267,-0.00037563587196168,1
